19-Dec-2013 15:03:46:955, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 07:57:29:063, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 07:57:29:064, FATAL, Invalid zone number 6 in ExchangeImportExportTable
20-Dec-2013 07:58:11:319, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 07:58:11:323, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 07:58:11:329, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:11:329, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:11:329, INFO, Can't locate size term for Commodity Two zone 0 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:11:329, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:11:329, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:18:769, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 07:58:18:773, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 07:58:18:778, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:18:778, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:18:779, INFO, Can't locate size term for Commodity Two zone 0 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:18:779, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:18:779, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:31:078, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 07:58:31:081, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 07:58:31:087, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:31:087, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:31:087, INFO, Can't locate size term for Commodity Two zone 0 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:31:087, INFO, Can't locate size term for Commodity Two zone 1 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:31:087, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:41:417, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 07:58:41:421, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 07:58:41:426, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:41:426, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:41:427, INFO, Can't locate size term for Commodity Two zone 0 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:41:427, INFO, Can't locate size term for Commodity Two zone 1 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:41:427, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 07:58:49:236, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 07:58:49:240, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 07:58:49:241, FATAL, Invalid zone number 6 in ExchangeImportExportTable
20-Dec-2013 07:59:40:312, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 07:59:40:315, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 07:59:40:316, FATAL, Invalid zone number 6 in ExchangeImportExportTable
20-Dec-2013 08:00:30:510, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:01:27:593, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:03:44:988, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:03:44:991, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 08:03:44:996, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:03:44:997, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:03:44:997, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:03:44:997, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:03:44:997, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:03:44:997, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:04:00:900, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:04:00:903, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 08:04:00:904, FATAL, Invalid zone number 5 in ExchangeImportExportTable
20-Dec-2013 08:04:36:475, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:04:36:479, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 08:04:36:484, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:04:36:484, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:04:36:484, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:04:36:484, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:04:36:484, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:04:36:484, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:05:53:883, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:06:04:567, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 08:06:04:573, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:06:04:573, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:06:04:573, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:06:04:573, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:06:04:574, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:06:04:574, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:34:58:256, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:35:24:963, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:35:24:963, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 08:35:24:978, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:24:978, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:24:978, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:24:978, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:24:978, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:24:978, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:45:742, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:35:45:742, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 08:35:45:742, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:45:742, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:45:742, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:45:742, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:45:742, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:35:45:742, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:08:430, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:58:08:445, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 08:58:08:445, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:08:445, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:08:445, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:08:445, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:08:445, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:08:445, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:20:364, INFO, Setting up Exchanges and ZUtilitites
20-Dec-2013 08:58:20:379, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
20-Dec-2013 08:58:20:379, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:20:379, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:20:379, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:20:379, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:20:379, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
20-Dec-2013 08:58:20:379, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:15:163, INFO, Setting up Exchanges and ZUtilitites
23-Dec-2013 06:05:15:163, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
23-Dec-2013 06:05:15:194, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:15:194, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:15:194, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:15:194, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:15:194, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:15:194, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:15:257, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:05:15:257, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:05:15:257, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:05:15:257, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:05:15:257, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:05:47:984, INFO, Setting up Exchanges and ZUtilitites
23-Dec-2013 06:05:47:999, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
23-Dec-2013 06:05:47:999, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:47:999, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:47:999, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:47:999, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:47:999, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:05:47:999, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:06:58:726, INFO, Setting up Exchanges and ZUtilitites
23-Dec-2013 06:06:58:742, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
23-Dec-2013 06:06:58:742, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:06:58:742, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:06:58:742, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:06:58:742, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:06:58:742, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:06:58:742, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:06:58:773, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:06:58:773, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:06:58:773, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:06:58:773, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:06:58:773, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:25:57:260, INFO, Setting up Exchanges and ZUtilitites
23-Dec-2013 06:25:57:260, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
23-Dec-2013 06:25:57:276, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:25:57:276, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:25:57:276, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:25:57:276, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:25:57:276, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:25:57:276, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:25:57:307, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:25:57:307, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:25:57:307, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:25:57:307, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:25:57:307, INFO, 	ZonalMakeUse.csv has been written
23-Dec-2013 06:26:11:097, INFO, Setting up Exchanges and ZUtilitites
23-Dec-2013 06:26:11:097, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
23-Dec-2013 06:26:11:097, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:26:11:097, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:26:11:097, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:26:11:097, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:26:11:097, INFO, Can't locate size term for Commodity Two zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:26:11:097, INFO, Can't locate size term for Commodity Two zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:55:25:128, INFO, Setting up Exchanges and ZUtilitites
23-Dec-2013 06:55:25:144, INFO, Found year-specific ExchangeImportExportI in current year (aa.current.data)
23-Dec-2013 06:55:25:144, INFO, Can't locate size term for Commodity One zone 2 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:55:25:144, INFO, Can't locate size term for Commodity One zone 3 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:55:25:144, INFO, Can't locate size term for Commodity One zone 4 using 1.0 for size terms and setting imports/exports to zero
23-Dec-2013 06:55:25:144, INFO, Can't locate size term for Commodity Two zone 2 using 1.0 for size terms and setting imports/exports to zero
